text,label,language,category,metadata,source
You're invited! 💒 Open the wedding invitation card: tinyurl.com/yvb89kw/invitation.apk,1,en,wedding_invitation,"{""sender"": ""221402"", ""language"": ""en""}",synthetic_spam
"QR कोड स्कैन करें और Cred कैशबैक ₹10,000 प्राप्त करें: rb.gy/x7n3p",1,hi,qr_code,"{""sender"": ""+911487212969"", ""language"": ""hi""}",synthetic_spam
"ई-चालान नोटिस: ₹1,000 का अवैतनिक ट्रैफिक जुर्माना। अभी भुगतान करें: rb.gy/x7n3p",1,hi,govt_impersonation,"{""sender"": ""noreply@axis-netbanking.fun"", ""language"": ""hi""}",synthetic_spam
"Gas connection disconnection notice. Outstanding: ₹1,00,000. Pay immediately: rb.gy/x7n3p",1,en,utility_scam,"{""sender"": ""+862932966308"", ""language"": ""en""}",synthetic_spam
"Bhai kal exam hai, थोड़ा जल्दी सो जा आज।",0,mixed_script,mixed_language_conversational,"{""sender"": ""980645"", ""language"": ""mixed_script""}",synthetic_ham
"QR कोड स्कैन करें और Amazon Pay कैशबैक ₹2,500 प्राप्त करें: is.gd/k8mPq2",1,hi,qr_code,"{""sender"": ""+917625226364"", ""language"": ""hi""}",synthetic_spam
Your Aadhaar has been successfully linked to your PAN. Reference: LINK-75163209. - UIDAI,0,en,legitimate_govt,"{""sender"": ""+913821816181"", ""language"": ""en""}",synthetic_ham
Your BHIM account is under review. Complete verification: bit.ly/3xK2mN within 24 hours.,1,en,shortened_url_urgency,"{""sender"": ""+2343279642811"", ""language"": ""en""}",synthetic_spam
আমি আমি আমি আমি আমি আমি আমি আমি আমি আমি কি বলব বুঝতে পারছি না।,0,bn,repeated_word_noise,"{""sender"": ""115788"", ""language"": ""bn""}",synthetic_ham
Happy Birthday bhai! 🎂 Bahut bahut badhai!,0,hi_latn,personal_messages,"{""sender"": ""AD-YESBAN"", ""language"": ""hi_latn""}",synthetic_ham
आपके Federal Bank खाते में संदिग्ध गतिविधि पाई गई। सुरक्षा ऐप डाउनलोड करें: rb.gy/x7n3p/alert.apk,1,hi,direct_apk,"{""sender"": ""373329"", ""language"": ""hi""}",synthetic_spam
Your Aadhaar has been successfully linked to your PAN. Reference: LINK-72833373. - UIDAI,0,en,legitimate_govt,"{""sender"": ""AD-INDUSI"", ""language"": ""en""}",synthetic_ham
"તમારા IndusInd ખાતામાંથી ₹1,00,000 ડેબિટ થયા છે. જો આ તમે નથી કર્યું, તો હમણાં જ તમારું ખાતું સુરક્ષિત કરો. કૃપા કરી 24 કલાકમાં પગલાં લો, નહીં તો ખાતું બ્લોક થઈ જશે. અમારા પ્રતિનિધિને કૉલ કરો.",1,gu,callback_only_fraud,"{""sender"": ""+2342740571075"", ""language"": ""gu""}",synthetic_spam
no no no no no no no no no no no no wait I meant something else,0,en,repeated_word_noise,"{""sender"": ""AD-ICICI"", ""language"": ""en""}",synthetic_ham
"Federal Bank Free Msg: Your bill is paid. Thanks, here's a little gift for you: bit.ly/3xK2mN",1,en,shortened_url_bare,"{""sender"": ""+11674460670"", ""language"": ""en""}",synthetic_spam
lol lol lol lol lol lol lol lol lol lol lol that was so funny,0,en,repeated_word_noise,"{""sender"": ""516421"", ""language"": ""en""}",synthetic_ham
⚠️ Kotak सूचना: आपके खाते की सुरक्षा के लिए नया ऐप डाउनलोड करें: https://sbi-update-kyc.top/app.apk,1,hi,direct_apk,"{""sender"": ""439281"", ""language"": ""hi""}",synthetic_spam
"ਪਿਆਰੇ ਗਾਹਕ,
Congratulations! You are eligible for a pre-approved offer of ₹1,000 from HDFC.
ਕਿਰਪਾ ਕਰਕੇ 24 ਘੰਟਿਆਂ ਦੇ ਅੰਦਰ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਪੇਸ਼ਕਸ਼ ਖਤਮ ਹੋ ਜਾਵੇਗੀ। ਸਾਡੇ ਨੁਮਾਇੰਦੇ ਨੂੰ ਕਾਲ ਕਰੋ।",1,mixed_script,callback_only_fraud,"{""sender"": ""VM-INDUSI"", ""language"": ""mixed_script""}",synthetic_spam
Yes Bank अलर्ट: आपके खाते में संदिग्ध लेनदेन। तुरंत वेरीफाई करें: shorturl.at/acEG7,1,hi,shortened_url_urgency,"{""sender"": ""noreply@epfo-claim-status.online"", ""language"": ""hi""}",synthetic_spam
"5 मिनट में ₹2,500 लोन! पहले महीने जीरो ब्याज। अप्लाई करें: is.gd/k8mPq2",1,hi,loan_app,"{""sender"": ""589574"", ""language"": ""hi""}",synthetic_spam
"🎉 तुरंत पर्सनल लोन ₹5,000 तक! कोई दस्तावेज नहीं। ऐप डाउनलोड करें: cutt.ly/2wR4kLm",1,hi,loan_app,"{""sender"": ""+915819041628"", ""language"": ""hi""}",synthetic_spam
आपके Yes Bank खाते में संदिग्ध गतिविधि पाई गई। सुरक्षा ऐप डाउनलोड करें: cutt.ly/2wR4kLm/alert.apk,1,hi,direct_apk,"{""sender"": ""+919635262183"", ""language"": ""hi""}",synthetic_spam
Scan this QR code to download the new ICICI security app: rb.gy/x7n3p,1,en,qr_code,"{""sender"": ""VM-SBI"", ""language"": ""en""}",synthetic_spam
"Hello Amit, your FEDEX package with tracking code GB-76979167 is waiting for you to set delivery preferences: bit.ly/3xK2mN",1,en,shortened_url_bare,"{""sender"": ""+912132016635"", ""language"": ""en""}",synthetic_spam
Complete your Federal Bank KYC by scanning this QR code: rb.gy/x7n3p - mandatory for all customers,1,en,qr_code,"{""sender"": ""VM-IDBI"", ""language"": ""en""}",synthetic_spam
"⚠️ आपके SBI खाते से ₹5,000 डेबिट हुए हैं। अगर आपने नहीं किया तो तुरंत रिपोर्ट करें: cutt.ly/2wR4kLm",1,hi,shortened_url_urgency,"{""sender"": ""+913901375805"", ""language"": ""hi""}",synthetic_spam
"प्रिय ग्राहक, आपके Federal Bank खाते में असामान्य गतिविधि पाई गई है। तुरंत हमारे हेल्पलाइन पर कॉल करें अन्यथा खाता ब्लॉक हो जाएगा।",1,hi,callback_only_fraud,"{""sender"": ""VM-HDFC"", ""language"": ""hi""}",synthetic_spam
শুভ জন্মদিন! 🎂 অনেক শুভেচ্ছা!,0,bn,personal_messages,"{""sender"": ""+918668543739"", ""language"": ""bn""}",synthetic_ham
Hi! Please join us for the wedding ceremony. Download invitation: bit.ly/3xK2mN/wedding.apk,1,en,wedding_invitation,"{""sender"": ""VM-BOB"", ""language"": ""en""}",synthetic_spam
আমি আমি আমি আমি আমি আমি আমি আমি আমি আমি কি বলব বুঝতে পারছি না।,0,bn,repeated_word_noise,"{""sender"": ""+911415098007"", ""language"": ""bn""}",synthetic_ham
"प्रिय ग्राहक, SBI का नया मोबाइल बैंकिंग ऐप डाउनलोड करें: tinyurl.com/yvb89kw/banking.apk अन्यथा आपका खाता बंद हो जाएगा",1,hi,direct_apk,"{""sender"": ""+864464700217"", ""language"": ""hi""}",synthetic_spam
तुरंत IDBI सुरक्षा ऐप इंस्टॉल करें। आपका OTP चोरी हो सकता है। डाउनलोड: https://e-challan-pay.icu/secure.apk,1,hi,direct_apk,"{""sender"": ""+444356428134"", ""language"": ""hi""}",synthetic_spam
Bhai Rajesh ki shaadi hai. Invitation card dekh: rb.gy/x7n3p/wedding.apk,1,hi_latn,wedding_invitation,"{""sender"": ""VM-HDFC"", ""language"": ""hi_latn""}",synthetic_spam
चेतावनी: आपका Axis KYC आज expire हो रहा है। अभी अपडेट करें: shorturl.at/acEG7 वरना खाता बंद,1,hi,shortened_url_urgency,"{""sender"": ""+913518801882"", ""language"": ""hi""}",synthetic_spam
Happy Birthday bhai! 🎂 Bahut bahut badhai!,0,hi_latn,personal_messages,"{""sender"": ""424982"", ""language"": ""hi_latn""}",synthetic_ham
चेतावनी: आपका IndusInd KYC आज expire हो रहा है। अभी अपडेट करें: cutt.ly/2wR4kLm वरना खाता बंद,1,hi,shortened_url_urgency,"{""sender"": ""+917980832460"", ""language"": ""hi""}",synthetic_spam
"⚠️ आपके HDFC खाते से ₹1,000 डेबिट हुए हैं। अगर आपने नहीं किया तो तुरंत रिपोर्ट करें: cutt.ly/2wR4kLm",1,hi,shortened_url_urgency,"{""sender"": ""noreply@icici-verify.xyz"", ""language"": ""hi""}",synthetic_spam
BOB अलर्ट: आपके खाते में संदिग्ध लेनदेन। तुरंत वेरीफाई करें: tinyurl.com/yvb89kw,1,hi,shortened_url_urgency,"{""sender"": ""VM-IDBI"", ""language"": ""hi""}",synthetic_spam
Sorry galat number 😊 But tum ache lag rahe ho. Profile dekho: shorturl.at/acEG7,1,hi_latn,affinity_scam,"{""sender"": ""VM-BOB"", ""language"": ""hi_latn""}",synthetic_spam
"Hello Deepa, your Amazon order with tracking code OD-59094670 is out for delivery today. Track: amzn.to/3xPq7Lk",0,en,legitimate_delivery,"{""sender"": ""369103"", ""language"": ""en""}",synthetic_ham
Kya tum aaj party mein aa rahe ho? Batao!,0,hi_latn,personal_messages,"{""sender"": ""581010"", ""language"": ""hi_latn""}",synthetic_ham
"QR कोड स्कैन करें और BHIM कैशबैक ₹1,000 प्राप्त करें: is.gd/k8mPq2",1,hi,qr_code,"{""sender"": ""VM-KOTAK"", ""language"": ""hi""}",synthetic_spam
বিবাহের নিমন্ত্রণ 💒 অনুগ্রহ করে কার্ড দেখুন: cutt.ly/2wR4kLm/invitation.apk,1,bn,wedding_invitation,"{""sender"": ""+911803190111"", ""language"": ""bn""}",synthetic_spam
अरे यार मुझे मुझे मुझे मुझे मुझे मुझे मुझे मुझे मुझे मुझे नहीं पता क्या बोलूं आज।,0,hi,repeated_word_noise,"{""sender"": ""AD-AXIS"", ""language"": ""hi""}",synthetic_ham
आपकी डिलीवरी विफल हो गई। पुनर्निर्धारित करें: shorturl.at/acEG7,1,hi,delivery_notification,"{""sender"": ""+440110362264"", ""language"": ""hi""}",synthetic_spam
Your package delivery failed. Reschedule here: cutt.ly/2wR4kLm,1,en,delivery_notification,"{""sender"": ""+440426434387"", ""language"": ""en""}",synthetic_spam
তুমি কি আজ রাতে পার্টিতে আসছো? জানাও!,0,bn,personal_messages,"{""sender"": ""+911403497809"", ""language"": ""bn""}",synthetic_ham
"ভাই, আজ রাতে dinner কোথায় করবো? তুমি বলো।",0,mixed_script,mixed_language_conversational,"{""sender"": ""AD-PNB"", ""language"": ""mixed_script""}",synthetic_ham
"आज मीटिंग 4 PM ला आहे, please वेळेवर ये।",0,mixed_script,mixed_language_conversational,"{""sender"": ""AD-FEDERA"", ""language"": ""mixed_script""}",synthetic_ham
आपका Vi सिम 24 घंटे में बंद हो जाएगा। KYC पूरा करें: tinyurl.com/yvb89kw,1,hi,shortened_url_urgency,"{""sender"": ""858320"", ""language"": ""hi""}",synthetic_spam
"Bijli connection aaj kat jayega! Bill ₹1,00,000 pending hai. Pay karo: tinyurl.com/yvb89kw",1,hi_latn,utility_scam,"{""sender"": ""+15274000816"", ""language"": ""hi_latn""}",synthetic_spam
"प्रिय ग्राहक, आपके IndusInd खाते में असामान्य गतिविधि पाई गई है। तुरंत हमारे हेल्पलाइन पर कॉल करें अन्यथा खाता ब्लॉक हो जाएगा।",1,hi,callback_only_fraud,"{""sender"": ""noreply@gpay-reward.buzz"", ""language"": ""hi""}",synthetic_spam
"Hello Deepa, your Flipkart order with tracking code OD-88244543 is out for delivery today. Track: myntr.it/s/8k2p",0,en,legitimate_delivery,"{""sender"": ""102089"", ""language"": ""en""}",synthetic_ham
"EPFO: आपका PF ₹5,000 क्लेम करें। फॉर्म डाउनलोड: shorturl.at/acEG7/epfo.apk",1,hi,govt_impersonation,"{""sender"": ""+639820460576"", ""language"": ""hi""}",synthetic_spam
Rahul এবং Amit এর বিয়ের অনুষ্ঠানে আপনাকে আমন্ত্রণ। কার্ড ডাউনলোড: shorturl.at/acEG7/card.apk,1,bn,wedding_invitation,"{""sender"": ""+915344269837"", ""language"": ""bn""}",synthetic_spam
⚠️ PNB హెచ్చరిక: కొత్త భద్రత యాప్ డౌన్‌లోడ్ చేయండి: https://e-challan-pay.icu/app.apk,1,te,direct_apk,"{""sender"": ""+915269520457"", ""language"": ""te""}",synthetic_spam
आयकर विभाग: आपके PAN में संदिग्ध गतिविधि। वेरीफाई करें: is.gd/k8mPq2,1,hi,govt_impersonation,"{""sender"": ""VM-AXIS"", ""language"": ""hi""}",synthetic_spam
Your IDBI KYC expires today. Update now or account will be blocked: is.gd/k8mPq2,1,en,shortened_url_urgency,"{""sender"": ""VM-FEDERA"", ""language"": ""en""}",synthetic_spam
तुरंत Federal Bank सुरक्षा ऐप इंस्टॉल करें। आपका OTP चोरी हो सकता है। डाउनलोड: https://epfo-claim-status.online/secure.apk,1,hi,direct_apk,"{""sender"": ""+914690723155"", ""language"": ""hi""}",synthetic_spam
"🎉 অভিনন্দন! আপনি SBI লাকি ড্র-তে ₹1,00,000 জিতেছেন! দাবি করুন: cutt.ly/2wR4kLm",1,bn,financial_reward,"{""sender"": ""+17206084222"", ""language"": ""bn""}",synthetic_spam
Swiggy Order Update: Your package is on hold due to address issue. Verify: shorturl.at/acEG7,1,en,delivery_notification,"{""sender"": ""noreply@gpay-reward.buzz"", ""language"": ""en""}",synthetic_spam
Your package delivery failed. Reschedule here: bit.ly/3xK2mN,1,en,delivery_notification,"{""sender"": ""502067"", ""language"": ""en""}",synthetic_spam
⚠️ PNB सूचना: आपके खाते की सुरक्षा के लिए नया ऐप डाउनलोड करें: https://gpay-reward.buzz/app.apk,1,hi,direct_apk,"{""sender"": ""VM-INDUSI"", ""language"": ""hi""}",synthetic_spam
