id,text,label,subtype,category,language,delivery_mode,brand_used,sender_id,source
4182,Your OTP for a transaction of INR 750 is 8004. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-INDPST,synthetic_v2
4183,"G ਤੁਹਾਨੂੰ ਪਤਾ ਕਰਨ ਲਈ ਚਾਹੁੰਦੇ ਹਨ, ਜੋ ਕਿ ਤੁਹਾਨੂੰ ਹੈ",not_spam,real_ham,conversational,mixed,n/a,,,real_csv
4184,"प्रिय उपयोगकर्ता,
आपके वाहन पर एक यातायात नियम उल्लंघन दर्ज किया गया है। जुर्माना राशि: रु 1000। चालान संख्या: CH52376656।
कृपया आज ही कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी।
नीचे दिए गए लिंक से ऐप इंस्टॉल करें।
echallan-pay.xyz
eChallan_Pay.apk",spam,apk_fraud,rto_challan,hi,link_apk,e-Challan Dept,AX-PWRBIL,synthetic_v2
4185,"You have received a cashback of Rs 1500 from Paytm Cashback.
ਕਿਰਪਾ ਕਰਕੇ 24 ਘੰਟਿਆਂ ਦੇ ਅੰਦਰ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਖਾਤਾ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ।
Scan the QR code attached to this message to complete verification instantly.",spam,apk_fraud,upi_cashback,pa,qr_code,Paytm Cashback,VK-INDPST,synthetic_v2
4186,"عزیز صارف،
آپ کی SBI KYC کی میعاد ختم ہو گئی ہے اور دوبارہ تصدیق ضروری ہے۔
براہ کرم 24 گھنٹوں کے اندر اقدام کریں، ورنہ آپ کا کنکشن منقطع کر دیا جائے گا۔
Click and open the pdf file below and check your details.
[Forwarded] SBI_Secure.apk  14 MB . APK",spam,apk_fraud,bank_kyc,ur,pdf_then_apk,SBI,INFO-GOVT,synthetic_v2
4187,"প্রিয় গ্রাহক, Income Tax Department: You are eligible for A refund of Rs 50000. অনুগ্রহ করে আজই ব্যবস্থা নিন, নতুবা আপনার অ্যাকাউন্ট বন্ধ হয়ে যাবে। নিচের লিঙ্ক থেকে অ্যাপ ইনস্টল করুন। incometax-refund.xyz TaxRefund_IT.apk",spam,apk_fraud,govt_refund,bn,link_apk,Income Tax Department,INFO-GOVT,synthetic_v2
4188,"Congratulations! You are eligible for a pre-approved offer OF Rs 5000 from InstaCredit. कृपया आज ही कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी। नीचे दिए गए लिंक से ऐप इंस्टॉल करें। instacredit-loan.info InstaCredit.apk",spam,apk_fraud,loan_job,hi,link_apk,InstaCredit,AD-NETFLX,synthetic_v2
4189,"শ্রদ্ধেয় গ্রাহক ,
আপনার Axis Bank কেওয়াইসি মেয়াদ শেষ হয়ে গেছে এবং পুনরায় যাচাই করা প্রয়োজন।
অনুগ্রহ করে আজই ব্যবস্থা নিন, নতুবা আপনার সংযোগ বিচ্ছিন্ন করা হবে।
অনুগ্রহ করে সংযুক্ত ফাইলটি দেখুন এবং এগিয়ে যেতে এটি খুলুন।
[ফরওয়ার্ড করা হয়েছে] Axis_Secure.apk  14 MB . APK",spam,apk_fraud,bank_kyc,bn,attached_file_no_link,Axis Bank,+91 8800XXXX12,synthetic_v2
4190,"तुमच्या वाहनावर वाहतूक नियम उल्लंघन नोंदवले गेले आहे. दंड रक्कम: रु 1500. चलन क्रमांक: CH70046150.
कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
खालील लिंकवरून अॅप इंस्टॉल करा.
echallan-pay.xyz
eChallan_Pay.apk",spam,apk_fraud,rto_challan,mr,link_apk,e-Challan Dept,INFO-GOVT,synthetic_v2
4191,Oh really?? Did you make it on air? What's your talent?,not_spam,real_ham,conversational,mixed,n/a,,,real_csv
4192,"PNB Free Msg: Your bill is PAID. Thanks , here's a little gift for you: bit.ly/3xK9pL",spam,link_fraud,fake_billing_link,en,link_only,,VK-LOANAP,synthetic_v2
4193,"आपका PNB केवाईसी समाप्त हो गया है और इसे पुनः सत्यापित करना आवश्यक है।
कृपया आज ही कार्रवाई करें, अन्यथा आपका खाता बंद हो जाएगा।
इस संदेश के साथ संलग्न क्यूआर कोड स्कैन करें और तुरंत सत्यापित करें।",spam,apk_fraud,bank_kyc,hi,qr_code,PNB,VK-UPIRWD,synthetic_v2
4194,"मला वाटतं की, मी माझ्या आधीच्या डूबलेल्या रात्रीच्या विपरीत विचारतो.",not_spam,real_ham,conversational,mixed,n/a,,,real_csv
4195,"Hello Kavita, your FEDEX package with tracking code GB-9493-D67 is waiting for you to set delivery preferences: bit.ly/3xK9pL",spam,link_fraud,fake_delivery_link,en,link_only,,JD-ITAXRF,synthetic_v2
4196,"அன்புள்ள வாடிக்கையாளர்,
Income Tax Dept e-Filing: You are eligible for a refund of Rs 750.
தயவுசெய்து உடனடியாக நடவடிக்கை எடுக்கவும், இல்லையெனில் உங்கள் கணக்கு முடக்கப்படும்.
கீழே உள்ள இணைப்பிலிருந்து ஆப்பை நிறுவவும்.
it-refund-portal.info
IT_Refund_Portal.apk",spam,apk_fraud,govt_refund,ta,link_apk,Income Tax Dept e-Filing,VK-LOANAP,synthetic_v2
4197,أهلاً بك دائماً، أهلاً بك دائماً، أهلاً بك دائماً,not_spam,real_ham,conversational,mixed,n/a,,,real_csv
4198,"Dear Customer, Income Tax Department: You are eligible for a refund of Rs 1500. Please act right now to avoid penalty or your account will be blocked. Click and open the pdf file below and check your details.
[Forwarded] TaxRefund_IT.apk  14 MB . APK",spam,apk_fraud,govt_refund,en,pdf_then_apk,Income Tax Department,VM-WHATSP,synthetic_v2
4199,"Dear Customer, Asamanya login activity ki wajah se aapka WhatsApp account suspend ho sakta hai. jaldi se jaldi jawab de, nahi to connection cut ho jayega. Attached file check kare aur use khol kar aage badhe.
[Forwarded] WhatsApp_Verify.apk  14 MB . APK",spam,apk_fraud,security_verify,hg,attached_file_no_link,WhatsApp,VK-INDPST,synthetic_v2
4200,"Your electricity bill of Rs 750 with State Electricity Board is pending.
कृपया आजच कारवाई करा, अन्यथा तुमचे खाते बंद होईल.
कृपया संलग्न फाईल तपासा आणि पुढे जाण्यासाठी ती उघडा.
[फॉरवर्ड केलेले] Electricity_Pay.apk  14 MB . APK",spam,apk_fraud,electricity,mr,attached_file_no_link,State Electricity Board,VK-UPIRWD,synthetic_v2
4201,"Income Tax Department: Aapko Rs 25000 ka refund milne wala hai. aaj hi jawab de, nahi to legal action hoga. Aapse contact karne ki koshish ki thi. Niche diye number par call kare, hamara representative aapko verification process me guide karega.",spam,apk_fraud,govt_refund,hg,vishing_callback,Income Tax Department,VK-UPIRWD,synthetic_v2
4202,"محترم گاہک،
آپ کی گاڑی کے خلاف ٹریفک قوانین کی خلاف ورزی درج کی گئی ہے۔ جرمانہ: 1500 روپے۔ چالان نمبر: CH20071990۔
براہ کرم فوری طور پر اقدام کریں، ورنہ آپ کا اکاؤنٹ بند ہو جائے گا۔
We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam,apk_fraud,rto_challan,ur,vishing_callback,Parivahan Sewa,VM-SBIBNK,synthetic_v2
4203,"Dear User, Congratulations! You are eligible for a pre-approved offer of Rs 2000 from InstaCredit. Kindly respond right now to avoid penalty, otherwise legal action will be taken against you. We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam,apk_fraud,loan_job,en,vishing_callback,InstaCredit,+91 7700XXXX45,synthetic_v2
4204,"प्रिय ग्राहक,
Income Tax Department: आप रु 1000 की वापसी के पात्र हैं।
कृपया आज ही कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा।
कृपया संलग्न फ़ाइल देखें और आगे बढ़ने हेतु उसे खोलें।
[अग्रेषित] TaxRefund_IT.apk  14 MB . APK",spam,apk_fraud,govt_refund,hi,attached_file_no_link,Income Tax Department,VK-RTOGOV,synthetic_v2
4205,"त्याचे नंबर सांगा आणि उद्या रात्री उत्तर द्या, कारण तू त्याला हे आवडले आहे हे सांगतो.",not_spam,real_ham,conversational,mixed,n/a,,,real_csv
4206,हे सगळं...,not_spam,real_ham,conversational,mixed,n/a,,,real_csv
4207,Hello- Thanks for taking that call. ਮੈਨੂੰ ਇੱਕ ਕੰਮ ਕਰ ਰਹੇ ਹਨ! ਮਹੀਨੇ ਵਿਚ ਸ਼ੁਰੂ!,not_spam,real_ham,conversational,mixed,n/a,,,real_csv
4208,मैं 530 Lakarr. लेकिन Adnnno एक नहीं टिकट मिल सकता है. वाट अब कर रहे हैं?,not_spam,real_ham,conversational,mixed,n/a,,,real_csv
4209,"Dear Customer, Aapke vehicle par traffic violation record hua hai. Fine: Rs 5000. Challan number: CH75793759. aaj hi jawab de, nahi to aapka account block ho jayega. Attached file check kare aur use khol kar aage badhe.
[Forwarded] ParivahanSewa.apk  14 MB . APK",spam,apk_fraud,rto_challan,hg,attached_file_no_link,Parivahan Sewa,VK-LOANAP,synthetic_v2
4210,"↑ انگریزی ویکیپیڈیا کے مشارکین۔ ""Download, come wen ur free""۔",not_spam,real_ham,conversational,mixed,n/a,,,real_csv
4211,"Hello Manoj , your FEDEX package with tracking code GB-1235-E27 is waiting for you to set delivery preferences: cutt.ly/fakeapp",spam,link_fraud,fake_delivery_link,en,link_only,,AD-NETFLX,synthetic_v2
4212,Your OTP for a transaction of INR 750 is 1576. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AD-ICICIB,synthetic_v2
4213,"Your electricity bill of Rs 25000 with State Electricity Board is pending.
অনুগ্রহ করে ২৪ ঘন্টার মধ্যে ব্যবস্থা নিন, নতুবা আপনার সংযোগ বিচ্ছিন্ন করা হবে।
নিচের পিডিএফ ফাইলটি খুলে আপনার বিবরণ পরীক্ষা করুন।
[ফরওয়ার্ড করা হয়েছে] Electricity_Pay.apk  14 MB . APK",spam,apk_fraud,electricity,bn,pdf_then_apk,State Electricity Board,VK-RTOGOV,synthetic_v2
4214,"প্রিয় গ্রাহক,
Your electricity bill of Rs 500 with Power Distribution Co is pending.
অনুগ্রহ করে আজই ব্যবস্থা নিন, নতুবা আপনার অ্যাকাউন্ট বন্ধ হয়ে যাবে।
নিচের পিডিএফ ফাইলটি খুলে আপনার বিবরণ পরীক্ষা করুন।
[ফরওয়ার্ড করা হয়েছে] PowerPay_App.apk  14 MB . APK",spam,apk_fraud,electricity,bn,pdf_then_apk,Power Distribution Co,VK-LOANAP,synthetic_v2
4215,काही मिनिटांपूर्वी ते &lt;#&gt; होते.,not_spam,real_ham,conversational,mixed,n/a,,,real_csv
4216,"You have received a cashback of Rs 1000 from PhonePe Rewards.
कृपया तुरंत कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी।
नीचे दी गई पीडीएफ फाइल खोलकर अपना विवरण देखें।
[अग्रेषित] PhonePe_Reward.apk  14 MB . APK",spam,apk_fraud,upi_cashback,hi,pdf_then_apk,PhonePe Rewards,VK-INDPST,synthetic_v2
4217,"प्रिय उपयोगकर्ता,
आपका FedEx पार्सल ट्रैकिंग कोड GB-5264-E53 अधूरे पते के कारण वितरित नहीं किया जा सका।
कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी।
इस संदेश के साथ संलग्न क्यूआर कोड स्कैन करें और तुरंत सत्यापित करें।",spam,apk_fraud,courier,hi,qr_code,FedEx,VM-WHATSP,synthetic_v2
4218,"Hello Anjali, your FEDEX package with tracking code GB-1341-F92 is waiting for you to set delivery preferences: cutt.ly/fakeapp",spam,link_fraud,fake_delivery_link,en,link_only,,VM-WHATSP,synthetic_v2
