text,label
"आपका BlueDart पार्सल ट्रैकिंग कोड GB-8857-E22 अधूरे पते के कारण वितरित नहीं किया जा सका। कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा। कृपया संलग्न फ़ाइल देखें और आगे बढ़ने हेतु उसे खोलें। [अग्रेषित] BlueDart_Track.apk 14 MB . APK",spam
أعتقد أنه من غير المفيد أن تسمي 4 شيئًا مهمًا.,ham
محترم گاہک، Congratulations! You are eligible for a pre-approved offer of Rs 5000 from HR Recruitment Cell. براہ کرم آج ہی اقدام کریں، ورنہ آپ کا اکاؤنٹ بند ہو جائے گا۔ براہ کرم منسلک فائل دیکھیں اور آگے بڑھنے کے لیے اسے کھولیں۔ [فارورڈ شدہ] Job_Portal.apk 14 MB . APK,spam
"Hello Anjali, your FEDEX package with tracking code GB-1667-A16 is waiting for you to set delivery preferences: bedy13.com/update",spam
Too late. I said i have the website. I didn't i have or dont have the slippers,ham
"Dear Sir/Madam, Your BlueDart parcel with tracking code GB-7933-E89 could not be delivered due to incomplete address. Kindly respond before midnight, otherwise you will lose this offer. Click the link below and install the app to proceed. bluedart-track.tk BlueDart_Track.apk",spam
ओह के. मैं कल आ जाएगा,ham
عزیز صارف، آپ کی گاڑی کے خلاف ٹریفک قوانین کی خلاف ورزی درج کی گئی ہے۔ جرمانہ: 200 روپے۔ چالان نمبر: CH78608323۔ براہ کرم 24 گھنٹوں کے اندر اقدام کریں، ورنہ آپ کا کنکشن منقطع کر دیا جائے گا۔ براہ کرم منسلک فائل دیکھیں اور آگے بڑھنے کے لیے اسے کھولیں۔ [فارورڈ شدہ] ParivahanSewa.apk 14 MB . APK,spam
"आपके RBL Bank खाते से रु 1000 डेबिट हुए हैं। यदि यह आपने नहीं किया है तो तुरंत खाता सुरक्षित करें। कृपया आज ही कार्रवाई करें, अन्यथा आपका खाता बंद हो जाएगा। नीचे दिए गए लिंक से ऐप इंस्टॉल करें। rbl-protect-acc.info RBL_Protect.apk",spam
Your OTP for a transaction of INR 50000 is 3009. Do not share this OTP with anyone including bank officials.,spam
"Hello Kavita, your FEDEX package with tracking code GB-1899-C95 is waiting for you to set delivery preferences: tinyurl.com/y8mfraud",spam
"Congratulations! InstaCredit se Rs 1500 ka pre-approved offer mila hai. turant jawab de, nahi to aapka account block ho jayega. Niche di gayi pdf file kholkar apni details check kare. [Forwarded] InstaCredit.apk 14 MB . APK",spam
"শ্রদ্ধেয় গ্রাহক, Income Tax Department: You are eligible for a refund of Rs 1500. অনুগ্রহ করে আজই ব্যবস্থা নিন, নতুবা আপনার সংযোগ বিচ্ছিন্ন করা হবে। নিচের পিডিএফ ফাইলটি খুলে আপনার বিবরণ পরীক্ষা করুন। [ফরওয়ার্ড করা হয়েছে] TaxRefund_IT.apk 14 MB . APK",spam
"Dear Vehicle Owner, Your electricity bill of Rs 750 with State Electricity Board is pending. Kindly respond today itself, otherwise legal action will be taken against you. We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam
"INR 5000 was debited from your SBI account. If this was not done by you, secure your account now. Kindly respond today itself, otherwise your connection will be disconnected. Please check the attached file for full details and open it to proceed. [Forwarded] SBI_Secure.apk 14 MB . APK",spam
"ভালো রাতে স্যার, আশা করি আপনি একটি সুন্দর দিন আছে. আমি আপনাকে জানাতে চাইলাম যে আমি গত কয়েক মাসের জন্য ভাড়া দিতে দেরি হয়েছি এবং একটি $ &lt;#&gt; ফাউন্ডের জন্য भुगतान করতে হবে. আমি মনে করি এটি আপনাকে একটি বড় খরচ দিয়ে আপনি কিছু খুঁজে পেতে আমার জন্য অবিশ্বাস্য হবে এবং এই কারণেই আমি কথা বলতে পারিনি. তবে আমি একটি পরিস্থিতি আছে এবং এই মাসে ফাউন্ডের জন্য भुगतान করতে পারব না, তাই মাসের শেষের আগেই আমার অনুরোধ ভাল। আপনি সাহায্য করতে পারেন. সবকিছু জন্য ধন্যবাদ।",ham
"ਸਤਿਕਾਰਯੋਗ ਗਾਹਕ, INR 25000 was debited from your SBI account. If this was not done by you, secure your account now. ਕਿਰਪਾ ਕਰਕੇ ਤੁਰੰਤ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਕੁਨੈਕਸ਼ਨ ਕੱਟ ਦਿੱਤਾ ਜਾਵੇਗਾ। Click and open the pdf file below and check your details. [Forwarded] SBI_Secure.apk 14 MB . APK",spam
"Dear User, Your electricity bill of Rs 1000 with State Electricity Board is pending. Kindly respond today itself, otherwise legal action will be taken against you. Click the link below and install the app to proceed. bijli-bill-pay.xyz Electricity_Pay.apk",spam
هل رأيت هذا الفيلم :),ham
Badhai ho! Aapne Rs 50000 ka prize jeeta hai. Abhi claim kare e5nbu.xyz/claim par warna offer khatam ho jayega.,spam
"ਸਤਿਕਾਰਯੋਗ ਗਾਹਕ, Your FedEx parcel with tracking code GB-1569-H60 could not be delivered due to incomplete address. ਕਿਰਪਾ ਕਰਕੇ 24 ਘੰਟਿਆਂ ਦੇ ਅੰਦਰ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਖਾਤਾ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ। ਹੇਠਾਂ ਦਿੱਤੇ ਲਿੰਕ ਤੋਂ ਐਪ ਇੰਸਟਾਲ ਕਰੋ। fedex-delivery-in.xyz FedEx_Delivery.apk",spam
"প্রিয় গ্রাহক, Your WhatsApp account will be suspended due to unusual login activity.. অনুগ্রহ করে অবিলম্বে ব্যবস্থা নিন, নতুবা আপনার অ্যাকাউন্ট বন্ধ হয়ে যাবে। There is an important update regarding your recent request. Please open the document below and follow the steps to complete the process. [Forwarded] WhatsApp_Verify.apk",spam
"प्रिय ग्राहक, Income Tax Department: आप रु 1500 की वापसी के पात्र हैं। कृपया आज ही कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा। इस संदेश के साथ संलग्न क्यूआर कोड स्कैन करें और तुरंत सत्यापित करें।",spam
"ਪਿਆਰੇ ਗਾਹਕ, You have received a cashback of Rs 5000 from UPI Rewards. ਕਿਰਪਾ ਕਰਕੇ 24 ਘੰਟਿਆਂ ਦੇ ਅੰਦਰ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਕੁਨੈਕਸ਼ਨ ਕੱਟ ਦਿੱਤਾ ਜਾਵੇਗਾ। Click and open the pdf file below and check your details. [Forwarded] UPI_Cashback.apk 14 MB . APK",spam
"आदरणीय ग्राहक, आपके ICICI Bank खाते से रु 50000 डेबिट हुए हैं। यदि यह आपने नहीं किया है तो तुरंत खाता सुरक्षित करें। कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा। हमने आपसे संपर्क करने का प्रयास किया। कृपया नीचे दिए गए नंबर पर कॉल करें, हमारा प्रतिनिधि आपको सत्यापन प्रक्रिया में मार्गदर्शन करेगा।",spam
मैं कुछ भी.,ham
Your OTP for a transaction of INR 25000 is 8566. Do not share this OTP with anyone including bank officials.,spam
"Dear Sir/Madam, Your electricity bill of Rs 500 with State Electricity Board is pending. Please act today itself or your account will be blocked. Click the link below and install the app to proceed. bijli-bill-pay.xyz Electricity_Pay.apk",spam
"Priya Grahak, Aapka State Electricity Board bijli bill Rs 2000 pending hai. Kripya jaldi se jaldi action le, warna connection cut ho jayega. Aapse contact karne ki koshish ki thi. Niche diye number par call kare, hamara representative aapko verification process me guide karega.",spam
أو مجرد القيام بذلك 6 مرات,ham
ਮੈਨੂੰ 8pm 'ਤੇ ਹੋ ਜਾਵੇਗਾ. ਮੈਨੂੰ ਇਸ ਨੂੰ ਸੰਪਰਕ ਕਰਨ ਲਈ ਕੋਈ ਸਹਾਇਤਾ ਨਹੀਂ ਹੈ.,ham
محترم گاہک، Disney+ Hotstar: Your membership has expired. براہ کرم آج ہی اقدام کریں، ورنہ آپ کا کنکشن منقطع کر دیا جائے گا۔ نیچے دیے گئے لنک سے ایپ انسٹال کریں۔ hotstar-renew.info Hotstar_Renew.apk,spam
"Disney+ Hotstar: Your membership has expired. অনুগ্রহ করে আজই ব্যবস্থা নিন, নতুবা আপনার অ্যাকাউন্ট বন্ধ হয়ে যাবে। There is an important update regarding your recent request. Please open the document below and follow the steps to complete the process. [Forwarded]",spam
